split,threshold,candidate_topk,fixed,harmed,net,switches,stateroll_only_recovered,bsl_top1,selector_top1,gate_selected,gate_rule,method,harmed_budget,w_bce,w_rank,w_raw
splitA_train42_44_val45_47,-1.856346,2,6,1,5,30,5,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,1,1.0,0.0,0.0
splitA_train42_44_val45_47,-1.856346,2,6,1,5,30,5,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,2,1.0,0.0,0.0
splitA_train42_44_val45_47,-1.856346,2,6,1,5,30,5,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,3,1.0,0.0,0.0
splitA_train42_44_val45_47,-1.856418,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,0,1.0,0.0,0.0
splitA_train42_44_val45_47,-1.856418,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,1,1.0,0.0,0.0
splitA_train42_44_val45_47,-1.856418,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,2,1.0,0.0,0.0
splitA_train42_44_val45_47,-1.856418,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,3,1.0,0.0,0.0
splitA_train42_44_val45_47,-1.856454,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,0,1.0,0.0,0.0
splitA_train42_44_val45_47,-1.856454,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,1,1.0,0.0,0.0
splitA_train42_44_val45_47,-1.856454,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,2,1.0,0.0,0.0
splitA_train42_44_val45_47,-1.856454,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,3,1.0,0.0,0.0
splitA_train42_44_val45_47,-4.092391,1,8,1,7,30,5,82.0,84.33333333333334,30,fp_le_3_max30,ensemble,0,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.092391,1,8,1,7,30,5,82.0,84.33333333333334,30,fp_le_3_max30,ensemble,1,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.092391,1,8,1,7,30,5,82.0,84.33333333333334,30,fp_le_3_max30,ensemble,2,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.092391,1,8,1,7,30,5,82.0,84.33333333333334,30,fp_le_3_max30,ensemble,3,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.117358,2,4,1,3,30,4,82.0,83.0,30,fp_le_3_max30,ensemble,0,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.117358,2,4,1,3,30,4,82.0,83.0,30,fp_le_3_max30,ensemble,1,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.117358,2,4,1,3,30,4,82.0,83.0,30,fp_le_3_max30,ensemble,2,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.117358,2,4,1,3,30,4,82.0,83.0,30,fp_le_3_max30,ensemble,3,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.126347,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,0,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.126347,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,1,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.126347,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,2,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.126347,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,3,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.129704,5,4,1,3,30,4,82.0,83.0,30,fp_le_3_max30,ensemble,0,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.129704,5,4,1,3,30,4,82.0,83.0,30,fp_le_3_max30,ensemble,1,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.129704,5,4,1,3,30,4,82.0,83.0,30,fp_le_3_max30,ensemble,2,1.0,0.0,0.5
splitA_train42_44_val45_47,-4.129704,5,4,1,3,30,4,82.0,83.0,30,fp_le_3_max30,ensemble,3,1.0,0.0,0.5
splitA_train42_44_val45_47,-3.136057,1,5,1,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,0,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.136057,1,5,1,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,1,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.136057,1,5,1,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,2,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.136057,1,5,1,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,3,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.164936,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,0,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.164936,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,1,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.164936,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,2,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.164936,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,3,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.189671,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,0,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.189671,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,1,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.189671,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,2,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.189671,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,3,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.2064,5,7,1,6,30,5,82.0,84.0,30,fp_le_3_max30,ensemble,0,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.2064,5,7,1,6,30,5,82.0,84.0,30,fp_le_3_max30,ensemble,1,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.2064,5,7,1,6,30,5,82.0,84.0,30,fp_le_3_max30,ensemble,2,1.0,0.5,0.0
splitA_train42_44_val45_47,-3.2064,5,7,1,6,30,5,82.0,84.0,30,fp_le_3_max30,ensemble,3,1.0,0.5,0.0
splitA_train42_44_val45_47,-5.460508,1,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,0,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.460508,1,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,1,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.460508,1,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,2,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.460508,1,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,3,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.48457,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,0,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.48457,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,1,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.48457,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,2,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.48457,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,3,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.510249,3,3,1,2,30,2,82.0,82.66666666666667,30,fp_le_3_max30,ensemble,0,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.510249,3,3,1,2,30,2,82.0,82.66666666666667,30,fp_le_3_max30,ensemble,1,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.510249,3,3,1,2,30,2,82.0,82.66666666666667,30,fp_le_3_max30,ensemble,2,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.510249,3,3,1,2,30,2,82.0,82.66666666666667,30,fp_le_3_max30,ensemble,3,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.522471,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,0,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.522471,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,1,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.522471,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,2,1.0,0.5,0.5
splitA_train42_44_val45_47,-5.522471,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,3,1.0,0.5,0.5
splitA_train42_44_val45_47,-4.416061,1,6,1,5,30,5,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,0,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.416061,1,6,1,5,30,5,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,1,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.416061,1,6,1,5,30,5,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,2,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.416061,1,6,1,5,30,5,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,3,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.473441,2,7,2,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,0,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.473441,2,7,2,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,1,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.473441,2,7,2,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,2,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.473441,2,7,2,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,3,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.522348,3,4,1,3,30,3,82.0,83.0,30,fp_le_3_max30,ensemble,0,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.522348,3,4,1,3,30,3,82.0,83.0,30,fp_le_3_max30,ensemble,1,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.522348,3,4,1,3,30,3,82.0,83.0,30,fp_le_3_max30,ensemble,2,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.522348,3,4,1,3,30,3,82.0,83.0,30,fp_le_3_max30,ensemble,3,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.556383,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,0,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.556383,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,1,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.556383,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,2,1.0,1.0,0.0
splitA_train42_44_val45_47,-4.556383,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,3,1.0,1.0,0.0
splitA_train42_44_val45_47,-6.740512,1,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,0,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.740512,1,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,1,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.740512,1,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,2,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.740512,1,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,3,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.793075,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,0,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.793075,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,1,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.793075,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,2,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.793075,2,6,2,4,30,4,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,3,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.848935,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,0,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.848935,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,1,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.848935,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,2,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.848935,3,5,1,4,30,3,82.0,83.33333333333334,30,fp_le_3_max30,ensemble,3,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.867053,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,0,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.867053,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,1,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.867053,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,2,1.0,1.0,0.5
splitA_train42_44_val45_47,-6.867053,5,6,1,5,30,4,82.0,83.66666666666667,30,fp_le_3_max30,ensemble,3,1.0,1.0,0.5
splitB_train45_47_val42_44,-1.267604,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,0,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.267604,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,1,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.267604,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,2,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.267604,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,3,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.437101,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,0,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.437101,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,1,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.437101,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,2,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.437101,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,3,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.48432,3,6,1,5,29,3,80.0,81.66666666666667,30,fp_le_3_max30,ensemble,0,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.48432,3,6,1,5,29,3,80.0,81.66666666666667,30,fp_le_3_max30,ensemble,1,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.48432,3,6,1,5,29,3,80.0,81.66666666666667,30,fp_le_3_max30,ensemble,2,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.48432,3,6,1,5,29,3,80.0,81.66666666666667,30,fp_le_3_max30,ensemble,3,0.0,0.0,0.5
splitB_train45_47_val42_44,-2.277013,5,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,0,0.0,0.0,0.5
splitB_train45_47_val42_44,-2.277013,5,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,1,0.0,0.0,0.5
splitB_train45_47_val42_44,-2.277013,5,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,2,0.0,0.0,0.5
splitB_train45_47_val42_44,-2.277013,5,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,3,0.0,0.0,0.5
splitB_train45_47_val42_44,-1.050902,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,0,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.050902,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,1,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.050902,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,2,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.050902,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,3,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.093824,2,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,0,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.093824,2,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,1,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.093824,2,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,2,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.093824,2,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,3,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.093868,3,5,1,4,30,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,0,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.093868,3,5,1,4,30,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,1,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.093868,3,5,1,4,30,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,2,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.093868,3,5,1,4,30,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,3,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.109989,5,6,2,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,0,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.109989,5,6,2,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,1,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.109989,5,6,2,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,2,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.109989,5,6,2,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,3,0.0,0.5,0.0
splitB_train45_47_val42_44,-1.445404,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,0,0.0,0.5,0.5
splitB_train45_47_val42_44,-1.445404,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,1,0.0,0.5,0.5
splitB_train45_47_val42_44,-1.445404,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,2,0.0,0.5,0.5
splitB_train45_47_val42_44,-1.445404,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,3,0.0,0.5,0.5
splitB_train45_47_val42_44,-1.665124,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,0,0.0,0.5,0.5
splitB_train45_47_val42_44,-1.665124,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,1,0.0,0.5,0.5
splitB_train45_47_val42_44,-1.665124,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,2,0.0,0.5,0.5
splitB_train45_47_val42_44,-1.665124,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,3,0.0,0.5,0.5
splitB_train45_47_val42_44,-1.829618,3,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,0,0.0,0.5,0.5
splitB_train45_47_val42_44,-1.829618,3,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,1,0.0,0.5,0.5
splitB_train45_47_val42_44,-1.829618,3,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,2,0.0,0.5,0.5
splitB_train45_47_val42_44,-1.829618,3,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,3,0.0,0.5,0.5
splitB_train45_47_val42_44,-2.109444,5,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,0,0.0,0.5,0.5
splitB_train45_47_val42_44,-2.109444,5,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,1,0.0,0.5,0.5
splitB_train45_47_val42_44,-2.109444,5,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,2,0.0,0.5,0.5
splitB_train45_47_val42_44,-2.109444,5,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,3,0.0,0.5,0.5
splitB_train45_47_val42_44,-2.101803,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,0,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.101803,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,1,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.101803,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,2,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.101803,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,3,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.187648,2,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,0,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.187648,2,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,1,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.187648,2,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,2,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.187648,2,4,1,3,30,2,80.0,81.0,30,fp_le_3_max30,ensemble,3,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.187737,3,5,1,4,30,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,0,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.187737,3,5,1,4,30,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,1,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.187737,3,5,1,4,30,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,2,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.187737,3,5,1,4,30,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,3,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.219978,5,6,2,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,0,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.219978,5,6,2,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,1,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.219978,5,6,2,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,2,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.219978,5,6,2,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,3,0.0,1.0,0.0
splitB_train45_47_val42_44,-2.496306,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,0,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.496306,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,1,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.496306,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,2,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.496306,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,3,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.606025,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,0,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.606025,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,1,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.606025,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,2,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.606025,2,4,1,3,29,2,80.0,81.0,30,fp_le_3_max30,ensemble,3,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.623862,3,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,0,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.623862,3,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,1,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.623862,3,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,2,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.623862,3,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,3,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.640819,5,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,0,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.640819,5,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,1,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.640819,5,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,2,0.0,1.0,0.5
splitB_train45_47_val42_44,-2.640819,5,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,3,0.0,1.0,0.5
splitB_train45_47_val42_44,-1.008442,1,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,0,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.008442,1,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,1,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.008442,1,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,2,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.008442,1,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,3,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.00866,2,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,0,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.00866,2,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,1,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.00866,2,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,2,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.00866,2,5,1,4,29,2,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,3,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.008683,3,5,1,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,0,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.008683,3,5,1,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,1,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.008683,3,5,1,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,2,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.008683,3,5,1,4,29,3,80.0,81.33333333333333,30,fp_le_3_max30,ensemble,3,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.009003,5,6,1,5,29,3,80.0,81.66666666666667,30,fp_le_3_max30,ensemble,0,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.009003,5,6,1,5,29,3,80.0,81.66666666666667,30,fp_le_3_max30,ensemble,1,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.009003,5,6,1,5,29,3,80.0,81.66666666666667,30,fp_le_3_max30,ensemble,2,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.009003,5,6,1,5,29,3,80.0,81.66666666666667,30,fp_le_3_max30,ensemble,3,0.5,0.0,0.0
splitB_train45_47_val42_44,-1.752245,1,7,1,6,29,4,80.0,82.0,30,fp_le_3_max30,ensemble,0,0.5,0.0,0.5
